Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/01  01:00:00,17.2383259478,1.82250167337,0.0,0.0,5.48122459637,1.0115996781,60.2765562112,60.2765562112
 01/01  02:00:00,16.8063179827,1.39049370828,0.0,0.0,5.48122459637,1.0115996781,45.7135194496,45.7135194496
 01/01  03:00:00,17.2857948008,1.86997052633,0.0,0.0,5.48122459637,1.0115996781,61.7707874532,61.7707874532
 01/01  04:00:00,16.8559295012,1.44010522677,0.0,0.0,5.48122459637,1.0115996781,47.3551913645,47.3551913645
 01/01  05:00:00,17.4304937651,2.01466949061,0.0,0.0,5.48122459637,1.0115996781,66.7093425354,66.7093425354
 01/01  06:00:00,17.0126923807,1.59686810619,0.0,0.0,5.48122459637,1.0115996781,52.6857913484,52.6857913484
 01/01  07:00:00,17.5135886481,2.09776437368,0.0,0.0,5.48122459637,1.0115996781,69.6536223527,69.6536223527
 01/01  08:00:00,11.0392221553,1.57206454746,0.0,0.0,5.48122459637,1.0115996781,51.8483897042,51.8483897042
 01/01  09:00:00,8.37445234626,1.88162807179,0.0,0.0,5.48122459637,1.0115996781,62.5134884166,62.5134884166
 01/01  10:00:00,7.57898757814,1.08616330368,0.0,0.0,5.48122459637,1.0115996781,35.9129519283,35.9129519283
 01/01  11:00:00,7.54789565566,1.0550713812,0.0,0.0,5.48122459637,1.0115996781,35.0307049119,35.0307049119
 01/01  12:00:00,7.06997616221,0.577151887743,0.0,0.0,5.48122459637,1.0115996781,19.1104723644,19.1104723644
 01/01  13:00:00,7.08763133583,0.594807061368,0.0,0.0,5.48122459637,1.0115996781,19.925755088,19.925755088
 01/01  14:00:00,6.87343651586,0.380612241396,0.0,0.0,5.48122459637,1.0115996781,12.8410401008,12.8410401008
 01/01  15:00:00,6.69597074088,0.203146466418,0.0,0.0,5.48122459637,1.0115996781,6.92042637213,6.92042637213
 01/01  16:00:00,6.64198053237,0.149156257903,0.0,0.0,5.48122459637,1.0115996781,5.09440206224,5.09440206224
 01/01  17:00:00,8.41106643731,0.43107549618,0.0,0.0,5.48122459637,1.0115996781,14.221248801,14.221248801
 01/01  18:00:00,16.1811500986,0.765325824156,0.0,0.0,5.48122459637,1.0115996781,25.1559228139,25.1559228139
 01/01  19:00:00,16.4656799979,1.04985572345,0.0,0.0,5.48122459637,1.0115996781,34.3843275301,34.3843275301
 01/01  20:00:00,16.5033984295,1.08757415505,0.0,0.0,5.48122459637,1.0115996781,35.8533517037,35.8533517037
 01/01  21:00:00,16.7228328907,1.30700861619,0.0,0.0,5.48122459637,1.0115996781,42.8473632339,42.8473632339
 01/01  22:00:00,16.6960187275,1.28019445306,0.0,0.0,5.48122459637,1.0115996781,42.2750841161,42.2750841161
 01/01  23:00:00,16.908076324,1.4922520495,0.0,0.0,5.48122459637,1.0115996781,48.9240952677,48.9240952677
 01/01  24:00:00,16.8775626979,1.46173842348,0.0,0.0,5.48122459637,1.0115996781,48.3652873858,48.3652873858
 01/02  01:00:00,17.0655085153,1.6496842408,0.0,0.0,5.48122459637,1.0115996781,54.1164987898,54.1164987898
 01/02  02:00:00,16.9264641669,1.51063989244,0.0,0.0,5.48122459637,1.0115996781,50.0104125601,50.0104125601
 01/02  03:00:00,17.2211705405,1.80534626608,0.0,0.0,5.48122459637,1.0115996781,59.2814451935,59.2814451935
 01/02  04:00:00,17.0910967843,1.67527250979,0.0,0.0,5.48122459637,1.0115996781,55.6758710184,55.6758710184
 01/02  05:00:00,17.4215102546,2.00568598015,0.0,0.0,5.48122459637,1.0115996781,66.144536656,66.144536656
 01/02  06:00:00,17.1085619141,1.69273763967,0.0,0.0,5.48122459637,1.0115996781,56.2713349843,56.2713349843
 01/02  07:00:00,18.8906344955,3.47481022101,0.0,0.0,5.48122459637,1.0115996781,86.0989796238,86.0989796238
 01/02  08:00:00,33.4320403303,3.47481022101,0.0,0.0,21.9248983855,5.05799839049,73.6634319129,73.6634319129
 01/02  09:00:00,49.9361798204,3.47481022101,0.0,0.0,38.3685721746,8.09279742479,54.9417700767,54.9417700767
 01/02  10:00:00,61.9102286912,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,33.1038239927,33.1038239927
 01/02  11:00:00,61.9102286912,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,17.1104420107,17.1104420107
 01/02  12:00:00,61.9102286912,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,6.78313857312,6.78313857312
 01/02  13:00:00,55.4174044167,3.47481022101,0.0,0.0,43.8497967709,8.09279742479,5.63540437692,5.63540437692
 01/02  14:00:00,61.9102286912,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,4.7062546767,4.7062546767
 01/02  15:00:00,61.9102286912,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,4.42090214121,4.42090214121
 01/02  16:00:00,61.9102286912,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,4.79190765989,4.79190765989
 01/02  17:00:00,63.3973953579,3.47481022101,0.0,0.0,49.3310213673,9.10439710289,7.89593603918,7.89593603918
 01/02  18:00:00,29.7811576399,0.368085138378,0.0,0.0,16.4436737891,4.04639871239,12.6137429631,12.6137429631
 01/02  19:00:00,16.1250004673,0.709176192811,0.0,0.0,5.48122459637,1.0115996781,23.9020035466,23.9020035466
