Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/26  01:00:00,160.645798502,32.7483518292,53.6659583911,0.0,19.418418834,29.3649097162,102.126670046,17.948006221,3.33212,80.8465438254
 10/26  02:00:00,153.096559608,32.7483518292,53.9894614558,0.0,12.7620426787,28.1191506574,122.2627381,31.8561856157,3.33212,87.0744324839
 10/26  03:00:00,152.524002876,34.267794432,51.8647550832,0.0,12.7620426787,28.1191506574,127.442159161,37.0359193634,3.33212,87.0741197972
 10/26  04:00:00,158.895213008,33.5080731306,52.4320332086,0.0,12.7620426787,28.1191506574,142.624276575,30.3839222472,3.33212,108.908234328
 10/26  05:00:00,194.725886966,34.267794432,59.9039443543,0.0,25.5240853573,30.610668775,230.434991946,25.5962132837,8.3303,196.508478663
 10/26  06:00:00,327.136624022,35.4833485142,93.3133350398,0.0,51.0481707146,78.1489452969,374.774471434,22.2048432218,16.6606,335.909028212
 10/26  07:00:00,389.462895622,37.4547331492,104.88066018,0.0,64.3609230253,109.708623606,501.305883537,27.3996892048,24.9909,448.915294333
 10/26  08:00:00,336.835364073,37.3434512601,103.039641098,0.0,51.0481707146,80.7689615957,399.490326799,18.9793651952,33.3212,347.189761604
 10/26  09:00:00,306.773026523,37.895271903,99.4836892618,0.0,51.0481707146,71.0224615957,336.277992548,2.91585656474,66.8089,266.553235984
 10/26  10:00:00,259.60061,38.0226724533,99.9469130148,0.0,32.1804615127,65.7244621605,289.951418841,0.0125168243476,83.4695,206.469402016
 10/26  11:00:00,259.819966692,38.1077784439,98.6438143875,0.0,32.1804615127,65.7244621605,237.6029031,0.0139966000868,83.4695,154.1194065
 10/26  12:00:00,258.785440526,38.1611887199,97.4372747876,0.0,32.1804615127,65.7244621605,237.386964892,0.00804095295085,83.4695,153.909423939
 10/26  13:00:00,249.149770806,38.1206928336,97.3104431173,0.0,32.1804615127,55.9779621605,228.853282476,0.00506022170858,75.1392,153.709022255
