Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,16.7973945064,1.08551576298,0.0,0.0,2.55330491699,7.80157382632,32.2906866706,30.3461548431,1.94453182743
 01/01  02:00:00,16.1907653666,1.06761123913,0.0,0.0,2.55330491699,7.21284921042,30.5494915969,29.4347256832,1.11476591372
 01/01  03:00:00,16.0266709226,1.19787910314,0.0,0.0,2.55330491699,6.91848690247,34.1230485427,33.6306070643,0.492441478429
 01/01  04:00:00,15.9766187957,1.29500813019,0.0,0.0,2.55330491699,6.7713057485,37.3513917411,36.8589502627,0.492441478429
 01/01  05:00:00,18.1106260147,1.35252190144,0.0,0.0,3.82705111198,7.57405300124,40.0055830646,38.8908171509,1.11476591372
 01/01  06:00:00,22.6553959829,1.35867940768,0.0,0.0,6.02426329834,9.91545327661,45.1643053293,39.2783854117,5.88591991758
 01/01  07:00:00,27.9218218465,1.30685419116,0.0,0.0,6.51253267309,14.7454349813,57.5702342233,37.785735251,19.7844989723
 01/01  08:00:00,30.6714995936,1.33092866535,0.0,0.0,6.01364874671,17.9699221805,59.6951733978,38.6660255549,21.0291478429
 01/01  09:00:00,23.226152101,1.44121592798,0.0,0.0,3.66783283761,18.1171033345,62.2759048589,42.0765229297,20.1993819292
 01/01  10:00:00,20.3852901552,1.42398582265,0.0,0.0,3.10526160149,15.8560427302,59.1073645328,41.3972803448,17.710084188
 01/01  11:00:00,17.3235269257,1.27884929628,0.0,0.0,3.10526160149,12.9394160272,52.800987264,36.7504349034,16.0505523606
 01/01  12:00:00,17.3604065383,1.16854775508,0.0,0.0,3.10526160149,13.0865971812,46.2205791462,33.281648962,12.9389301842
 01/01  13:00:00,17.032580584,0.987902954761,0.0,0.0,3.10526160149,12.9394160272,39.2150750475,27.9356766908,11.2793983567
 01/01  14:00:00,16.5102650878,0.907130920549,0.0,0.0,3.10526160149,12.4978725653,35.6052314454,25.5704819593,10.0347494862
 01/01  15:00:00,16.2828579323,0.826904919078,0.0,0.0,3.10526160149,12.3506914113,32.1249662713,23.3348656557,8.79010061559
 01/01  16:00:00,17.7127940705,0.891831603989,0.0,0.0,4.02872759285,12.7922348732,35.3537742406,25.3190247545,10.0347494862
 01/01  17:00:00,25.1058712023,0.834555348375,0.0,0.0,6.50191812146,17.7693977319,35.4266488371,23.7323675235,11.6942813136
 01/01  18:00:00,37.647909628,0.788953298596,0.0,0.0,8.38069375907,23.1212625696,37.8144528818,22.3862249565,15.4282279253
 01/01  19:00:00,39.8558784159,0.736022590275,0.0,0.0,10.6415932552,23.1212625696,38.8858646581,20.7608975132,18.1249671449
 01/01  20:00:00,38.9184547977,0.7678769503,0.0,0.0,12.3080778603,20.4854999863,38.9678988568,21.6726976256,17.2952012312
 01/01  21:00:00,38.5187365471,0.80827959289,0.0,0.0,12.456681583,19.8967753704,38.6728751744,22.8297642922,15.8431108822
 01/01  22:00:00,33.1171963453,0.870240413104,0.0,0.0,9.18739968257,17.702556249,37.5578781978,24.6189480136,12.9389301842
 01/01  23:00:00,26.3151495526,1.0035061821,0.0,0.0,5.91811778209,14.0365255879,39.9197202189,28.6403218622,11.2793983567
 01/01  24:00:00,20.558630254,1.14349595486,0.0,0.0,3.54045821811,10.5176760807,39.1669611799,32.8661583054,6.30080287444
 01/02  01:00:00,17.0266857595,1.31480701614,0.0,0.0,2.55330491699,7.80157382632,39.9959647561,38.0497707061,1.94619405
 01/02  02:00:00,16.4636809705,1.340526843,0.0,0.0,2.55330491699,7.21284921042,39.7957279551,38.6798253759,1.11590257923
 01/02  03:00:00,16.1477489015,1.31895708198,0.0,0.0,2.55330491699,6.91848690247,38.3313730478,37.838623648,0.492749399794
 01/02  04:00:00,15.9917925645,1.31018189905,0.0,0.0,2.55330491699,6.7713057485,37.8805704802,37.3878127548,0.492757725423
 01/02  05:00:00,18.0505881596,1.29248404636,0.0,0.0,3.82705111198,7.57405300124,37.8878322163,36.7717280567,1.11610415959
 01/02  06:00:00,22.5103819832,1.213665408,0.0,0.0,6.02426329834,9.91545327661,40.2273714721,34.3307431172,5.89662835493
 01/02  07:00:00,27.7033297604,1.08836210503,0.0,0.0,6.51253267309,14.7454349813,50.3718765455,30.5462447767,19.8256317688
 01/02  08:00:00,30.5690274428,1.03492715218,0.0,0.0,6.01364874671,18.163451543,49.9928941657,28.9197275376,21.0731666281
 01/02  09:00:00,24.5742807615,1.34293101979,0.0,0.0,4.35151303671,18.8798367041,50.9931280368,30.7514875517,20.2416404851
 01/02  10:00:00,21.6874863336,1.27976843239,0.0,0.0,3.78894180059,16.6187760998,45.6540524069,27.9069919818,17.7470604251
 01/02  11:00:00,18.6628720361,1.17178083798,0.0,0.0,3.78894180059,13.7021493968,40.4171059526,24.3330989013,16.0840070513
 01/02  12:00:00,18.7330667032,1.09479435121,0.0,0.0,3.78894180059,13.8493305508,34.8779027245,21.9121207491,12.9657819754
 01/02  13:00:00,18.3487998983,1.02096876442,0.0,0.0,3.69398621738,13.6338449159,31.0298925228,19.7271639213,11.3027286016
 01/02  14:00:00,17.964659017,0.915111281082,0.0,0.0,3.78894180059,13.2606059349,26.7231002295,16.6676616583,10.0554385712
