Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/18  12:00:00,1429.41643639,102.944254911,560.202020518,0.0,243.2593065,310.10971186,477.427551898,371.097687521,70.808374512,35.5214898652
 10/18  13:00:00,1397.13871648,103.135147629,502.827082886,0.0,243.2593065,302.612436532,475.921588504,374.625528221,56.6466996096,44.6493606735
 10/18  14:00:00,1453.05379315,103.424810576,558.45876957,0.0,243.2593065,302.612436532,451.693284938,373.572535601,42.4850247072,35.6357246299
 10/18  15:00:00,1468.5693521,103.844037005,570.471939412,0.0,243.2593065,302.612436532,454.457129939,362.233906906,56.6466996096,35.5765234237
 10/18  16:00:00,1398.90145327,104.069068268,495.137841008,0.0,243.2593065,310.10971186,486.429868391,366.074964682,84.9700494144,35.3848542942
 10/18  17:00:00,1372.28980889,104.489351902,468.572334295,0.0,243.2593065,310.10971186,470.860640485,368.373553409,84.9700494144,17.5170376613
 10/18  18:00:00,1115.05371415,96.5369833293,475.680252104,0.0,166.938926447,199.110933808,473.708102486,371.280149478,84.9700494144,17.4579035937
 10/18  19:00:00,1099.94930713,96.5369833293,455.671530804,0.0,166.938926447,191.61365848,455.437217618,381.335998539,56.6466996096,17.4545194693
 10/18  20:00:00,959.956028409,96.5369833293,447.32973981,0.0,100.150657288,124.558693486,499.069464884,424.966921871,56.6466996096,17.4558434042
 10/18  21:00:00,922.580471761,96.5369833293,442.505241236,0.0,100.150657288,124.558693486,493.193366907,433.293870446,42.4850247072,17.414471754
 10/18  22:00:00,861.869118403,96.5369833293,442.978849005,0.0,46.0930336215,124.558693486,489.46077398,452.422003229,28.3233498048,8.71542094695
 10/18  23:00:00,862.755630526,96.5369833293,443.043992574,0.0,46.0930336215,124.558693486,490.283483795,458.71555797,14.1616749024,17.4062509231
 10/18  24:00:00,850.066011389,96.5369833293,443.002180736,0.0,46.0930336215,113.312780494,487.180772238,464.108869914,5.66466996096,17.4072323625
 10/19  01:00:00,850.171919297,96.5369833293,443.001403098,0.0,46.0930336215,113.312780494,482.126211066,467.746849839,5.66466996096,8.7146912654
 10/19  02:00:00,850.18238581,96.5369833293,443.005848626,0.0,46.0930336215,113.312780494,493.812859305,470.739684433,5.66466996096,17.4085049118
 10/19  03:00:00,838.332700911,96.5369833293,431.332046802,0.0,46.0930336215,113.312780494,489.419840704,475.041423391,5.66466996096,8.71374735187
 10/19  04:00:00,917.683987526,96.5369833293,422.467477936,0.0,100.150657288,148.969399434,481.129610883,458.055649376,5.66466996096,17.4092915455
 10/19  05:00:00,912.129993789,97.0377149637,421.015502144,0.0,100.150657288,149.894399434,749.465081904,717.893602408,14.1616749024,17.4098045937
 10/19  06:00:00,1124.46011983,98.8494519353,408.826572284,0.0,176.471037341,302.612436532,546.505884317,509.466702616,28.3233498048,8.71583189608
 10/19  07:00:00,1231.77482657,100.546735936,399.834114197,0.0,243.2593065,310.10971186,535.41163802,466.576533921,42.4850247072,26.3500793915
 10/19  08:00:00,1289.58822447,101.383950707,433.20026284,0.0,243.2593065,310.10971186,519.453780139,436.329089929,56.6466996096,26.4779906002
 10/19  09:00:00,1349.2959771,101.977909579,460.620135754,0.0,243.2593065,302.612436532,491.164089278,413.233028448,42.4850247072,35.4460361229
 10/19  10:00:00,1442.21356487,102.475295408,541.579684134,0.0,243.2593065,310.10971186,501.323157678,387.860682468,70.808374512,42.6541006976
 10/19  11:00:00,1488.99136246,103.051305068,566.55134781,0.0,243.2593065,310.10971186,478.930304012,370.494607446,70.808374512,37.6273220532
 10/19  12:00:00,1460.491189,103.391160479,563.478745643,0.0,243.2593065,310.10971186,473.89397619,367.555197587,70.808374512,35.5304040905
 10/19  13:00:00,1494.33819967,103.687575681,560.953440201,0.0,243.2593065,302.612436532,466.731397847,365.432697457,56.6466996096,44.6520007805
 10/19  14:00:00,1493.7619558,104.047723199,560.053425328,0.0,243.2593065,302.612436532,437.782051977,359.651215793,42.4850247072,35.6458114769
 10/19  15:00:00,1492.74249169,104.528236262,562.670298813,0.0,243.2593065,302.612436532,445.904494968,353.670729868,56.6466996096,35.5870654903
 10/19  16:00:00,1501.72224472,105.117244133,567.345642742,0.0,243.2593065,310.10971186,468.936627403,348.572875483,84.9700494144,35.3937025056
 10/19  17:00:00,1501.88861909,105.450219323,567.367926762,0.0,243.2593065,310.10971186,454.071439363,351.584462657,84.9700494144,17.5169272911
 10/19  18:00:00,1235.64782357,96.5369833293,566.15716992,0.0,166.938926447,199.110933808,464.515929201,362.087075613,84.9700494144,17.4588041732
 10/19  19:00:00,1176.52389977,96.5369833293,507.33169639,0.0,166.938926447,191.61365848,449.304564509,375.199229864,56.6466996096,17.4586350353
 10/19  20:00:00,957.36286805,96.5369833293,429.900065358,0.0,100.150657288,124.558693486,493.251200718,419.146184065,56.6466996096,17.4583170431
 10/19  21:00:00,932.250697,96.5369833293,447.655025305,0.0,100.150657288,124.558693486,488.13732369,428.238387186,42.4850247072,17.4139117968
 10/19  22:00:00,901.284255228,96.5369833293,475.081636599,0.0,46.0930336215,124.558693486,492.128192971,446.396867072,28.3233498048,17.4079760934
 10/19  23:00:00,919.272533889,96.5369833293,494.966329863,0.0,46.0930336215,124.558693486,474.587724973,451.711182198,14.1616749024,8.71486787208
