Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/26  13:00:00,245.328180054,30.3393935979,42.2902713985,0.517124593726,37.1018798503,116.476155989,102.335393851,92.4096257911,9.90576805939,0.02
 04/26  14:00:00,240.150414146,30.5603769381,42.0278750084,0.162391644929,37.1018798503,116.476155989,109.572871709,91.0313213925,9.90576805939,8.63578225681
 04/26  15:00:00,238.44109354,30.8230640951,42.9836451973,0.0751226495607,37.1018798503,116.476155989,99.7855071631,89.8597391037,9.90576805939,0.02
 04/26  16:00:00,241.699650654,30.9790846483,42.5753011771,0.00988511219014,37.1018798503,116.476155989,106.998976655,88.4640262784,9.90576805939,8.62918231672
 04/26  17:00:00,243.272353309,30.9998616486,41.5226047843,0.0,37.1018798503,116.476155989,97.8957685907,87.9700005313,9.90576805939,0.02
 04/26  18:00:00,155.905182635,28.1637551123,33.3252426884,0.0,24.7345865669,47.5788473902,70.2174959461,65.2446119164,4.9528840297,0.02
 04/26  19:00:00,156.586208986,28.5956893265,30.6825384383,0.0,24.7345865669,47.5788473902,76.1453015995,71.1724175698,4.9528840297,0.02
 04/26  20:00:00,139.185352598,27.4438647552,25.0900725156,0.0,12.3672932834,38.6892022431,91.2291120316,88.2373816138,2.97173041782,0.02
 04/26  21:00:00,94.4678867267,15.308625536,12.9147352544,0.0,12.3672932834,27.0668015668,67.2535998777,55.6760160145,2.97173041782,8.60585344531
 04/26  22:00:00,87.586865103,20.68221603,16.0352991061,0.0,4.12243109448,15.9888894789,82.8878794168,79.8961489989,2.97173041782,0.02
