Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/13  16:00:00,229.680841616,28.8195604772,0.0,0.0,62.886420148,41.4019203762,218.93582274,207.263085728,10.5075,1.16523701245
 03/13  17:00:00,228.767427422,28.8195604772,0.0,0.0,62.886420148,41.4019203762,229.519382306,217.846751673,10.5075,1.16513063347
 03/13  18:00:00,226.702983629,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,239.819743345,229.314584717,9.34,1.16515862838
 03/13  19:00:00,216.817142881,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,246.911161604,236.406141809,9.34,1.16501979569
 03/13  20:00:00,197.460823496,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,255.806235576,246.468828981,8.1725,1.16490659505
 03/13  21:00:00,139.421300506,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,235.260727766,229.426017203,4.67,1.16471056324
 03/13  22:00:00,80.4408249663,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  23:00:00,115.834786895,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49933502632,0.0,2.335,1.16433502632
 03/13  24:00:00,84.5471733027,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  01:00:00,78.0289325988,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  02:00:00,90.2702058277,12.3156826563,0.0,0.0,3.49369000822,9.08398230582,30.4997634991,27.0004518777,2.335,1.16431162136
 03/14  03:00:00,90.2692938854,12.3156826563,0.0,0.0,3.49369000822,9.08398230582,32.0709881559,29.7159881559,2.335,0.02
 03/14  04:00:00,108.568382354,8.2104551042,0.0,0.0,3.49369000822,9.08398230582,25.5507731765,23.1957731765,2.335,0.02
 03/14  05:00:00,112.696583708,12.4844515014,0.00146923659926,0.0,3.49369000822,9.08398230582,43.943548522,40.4442889178,2.335,1.16425960425
 03/14  06:00:00,154.847030229,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,450.469247239,445.779247239,4.67,0.02
 03/14  07:00:00,153.213231066,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,411.54818535,405.71371846,4.67,1.16446689043
 03/14  08:00:00,210.012806929,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,360.216632916,352.024132916,8.1725,0.02
 03/14  09:00:00,234.830079419,28.8195604772,0.0,0.0,62.886420148,41.4019203762,308.040685139,296.368266895,10.5075,1.16491824417
 03/14  10:00:00,226.720369355,28.8195604772,0.0,0.0,62.886420148,41.4019203762,282.782201082,271.109643851,10.5075,1.16505723047
 03/14  11:00:00,257.988845305,28.8195604772,0.0,0.0,62.886420148,41.4019203762,257.677295017,246.004226983,10.5075,1.16556803473
 03/14  12:00:00,238.379346282,28.8195604772,0.0,0.0,62.886420148,41.4019203762,246.643136564,233.824462364,10.5075,2.31117419994
 03/14  13:00:00,235.494475712,28.8195604772,0.0,0.0,62.886420148,41.4019203762,238.681134656,227.008112186,10.5075,1.1655224702
 03/14  14:00:00,232.29460806,28.8195604772,0.0,0.0,62.886420148,41.4019203762,234.618913126,221.800838242,10.5075,2.31057488357
 03/14  15:00:00,229.672380144,28.8195604772,0.0,0.0,62.886420148,41.4019203762,227.318723504,215.645961202,10.5075,1.16526230198
 03/14  16:00:00,230.322651555,28.8195604772,0.0,0.0,62.886420148,41.4019203762,216.642616917,204.96996659,10.5075,1.16515032703
 03/14  17:00:00,230.806541781,28.8195604772,0.120960850582,0.0,62.886420148,41.4019203762,204.064270994,192.391454062,10.5075,1.16531693123
 03/14  18:00:00,229.278248979,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,211.325284962,200.820233437,9.34,1.16505152495
 03/14  19:00:00,214.124772406,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,222.194765644,211.68989082,9.34,1.16487482435
 03/14  20:00:00,195.790726906,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,226.361058249,217.023597289,8.1725,1.16496095955
 03/14  21:00:00,139.975443015,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,186.557024262,180.722353327,4.67,1.16467093497
 03/14  22:00:00,86.6737365005,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  23:00:00,121.475084414,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  24:00:00,91.3185141386,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923618043,0.0,2.335,1.16423618043
 03/15  01:00:00,83.7598902161,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  02:00:00,83.0072827205,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  03:00:00,82.3325458782,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992649183,0.0,2.335,1.1642649183
 03/15  04:00:00,88.2183061454,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  05:00:00,87.8360826376,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  06:00:00,141.599646181,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,339.692897492,333.858640832,4.67,1.16425666059
 03/15  07:00:00,149.590486191,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,310.866591732,306.176591732,4.67,0.02
 03/15  08:00:00,215.855101113,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,272.401291385,263.064045459,8.1725,1.16474592599
