Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/24  19:00:00,359.450053809,35.6740778147,88.5033457252,0.0,102.647051061,80.1663183927,394.275569889,80.1817903176,33.3212,280.772579571
 05/24  20:00:00,408.313694631,35.6740778147,95.2578228299,0.0,115.40909374,92.7192997104,398.83481972,85.7188415071,33.3212,279.794778213
 05/24  21:00:00,403.346940823,35.6740778147,113.818357539,0.0,102.647051061,94.1340635361,525.109455172,86.8580551343,24.9909,413.260500037
 05/24  22:00:00,314.357263765,35.7017524023,91.4058909786,0.0,77.122965704,65.871452062,415.825963356,91.2278526984,16.6606,307.937510657
 05/24  23:00:00,220.317940179,35.6873120358,65.5451020747,0.0,38.286128036,48.4199368926,281.584579979,95.5320306521,8.3303,177.722249327
 05/24  24:00:00,168.290579739,30.865802336,55.7806257779,0.0,25.5240853573,30.610668775,218.566215217,76.9902914513,3.33212,138.243803766
 05/25  01:00:00,154.688502199,30.865802336,49.561433299,0.0,19.418418834,29.3649097162,170.409054983,65.626256881,3.33212,101.450678102
 05/25  02:00:00,143.783377203,30.865802336,46.5878228117,0.0,12.7620426787,28.1191506574,161.141830938,56.3775975005,3.33212,101.432113438
 05/25  03:00:00,142.631973965,30.865802336,45.4435696354,0.0,12.7620426787,28.1191506574,159.865675287,48.7557123717,3.33212,107.777842916
 05/25  04:00:00,153.350452378,33.2699400754,47.1821288192,0.0,12.7620426787,28.1191506574,183.839968112,42.4934235349,3.33212,138.014424577
 05/25  05:00:00,170.572709565,30.865802336,55.9368582982,0.0,25.5240853573,30.610668775,282.123307282,37.4134828722,8.3303,236.37952441
 05/25  06:00:00,305.159290201,34.8726985683,88.7090035149,0.0,51.0481707146,78.1489452969,461.322680945,33.2546711554,16.6606,411.407409789
 05/25  07:00:00,390.250001568,35.6859956372,115.822107584,0.0,64.3609230253,109.708623606,608.484635099,39.9005708637,24.9909,543.593164235
