Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/24  19:00:00,248.191376193,30.0799211949,7.90336789354,0.0,20.9621400493,23.2339557645,8.1914933891,1.18907429566,5.8375,1.16491909344
 06/24  20:00:00,238.712174039,30.0799211949,5.95014995513,0.0,20.9621400493,23.2339557645,7.8967965529,0.89455009711,5.8375,1.16474645579
 06/24  21:00:00,179.917018039,30.0799211949,2.36900793034,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 06/24  22:00:00,128.067586742,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91575126992,0.0,1.75125,1.16450126992
 06/24  23:00:00,156.640316381,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/24  24:00:00,135.969843681,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91560242552,0.0,1.75125,1.16435242552
 06/25  01:00:00,124.238087614,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  02:00:00,123.384319737,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  03:00:00,123.077075724,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91556227858,0.0,1.75125,1.16431227858
 06/25  04:00:00,130.734796571,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  05:00:00,115.641654467,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  06:00:00,156.734187728,30.0799211949,0.349073473824,0.0,6.98738001645,14.1499734587,24.1037372108,19.4369252201,3.5025,1.16431199068
 06/25  07:00:00,176.027953968,30.0799211949,0.4530031021,0.0,6.98738001645,14.1499734587,53.5120355135,49.9895355135,3.5025,0.02
 06/25  08:00:00,210.680166332,30.0799211949,0.758914033696,0.0,6.98738001645,14.1499734587,42.7323669144,38.0654848985,3.5025,1.16438201587
 06/25  09:00:00,195.411896545,30.0799211949,1.12969392438,0.0,6.98738001645,14.1499734587,21.0988442897,17.5763442897,3.5025,0.02
 06/25  10:00:00,232.208083012,30.0799211949,3.60165220634,0.0,27.9495200658,27.7759469175,8.16965427967,0.0,7.005,1.16465427967
 06/25  11:00:00,258.593656897,30.0799211949,6.17148453772,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 06/25  12:00:00,283.524877213,30.0799211949,10.1791837355,0.0,41.9242800987,36.8599292233,10.5048812081,0.0,9.34,1.16488120811
 06/25  13:00:00,284.377597073,30.0799211949,10.3490515778,0.0,41.9242800987,36.8599292233,10.5049046784,0.0,9.34,1.16490467841
 06/25  14:00:00,281.16528581,30.0799211949,12.2793278049,0.0,41.9242800987,36.8599292233,10.5048716935,0.0,9.34,1.16487169347
 06/25  15:00:00,278.790484888,30.0799211949,13.3711160221,0.0,41.9242800987,36.8599292233,10.5048890199,0.0,9.34,1.16488901994
 06/25  16:00:00,277.99252131,30.0799211949,13.3029329581,0.0,41.9242800987,36.8599292233,10.504772091,0.0,9.34,1.16477209098
 06/25  17:00:00,248.153574327,30.0799211949,11.8110248884,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 06/25  18:00:00,247.350037438,30.0799211949,9.23508256866,0.0,13.9747600329,18.6919646116,6.23647869468,0.401809323226,4.67,1.16466937146
 06/25  19:00:00,232.663041511,30.0799211949,7.47602424832,0.0,13.9747600329,18.6919646116,6.23968791701,0.404993367672,4.67,1.16469454933
 06/25  20:00:00,224.426226575,30.0799211949,5.09827763493,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 06/25  21:00:00,195.940826903,30.0799211949,3.31708004132,0.0,13.9747600329,18.6919646116,5.83445415846,0.0,4.67,1.16445415846
 06/25  22:00:00,127.691572687,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  23:00:00,155.607363456,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  24:00:00,134.705419636,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91555973992,0.0,1.75125,1.16430973992
 06/26  01:00:00,126.147343695,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  02:00:00,125.738714755,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  03:00:00,125.432035181,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49926299184,0.0,2.335,1.16426299184
 06/26  04:00:00,133.083875818,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  05:00:00,118.818493265,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  06:00:00,173.48100609,30.0799211949,1.2456797033,0.0,13.9747600329,18.6919646116,10.4615373001,4.62732391911,4.67,1.16421338102
 06/26  07:00:00,192.226735951,30.0799211949,1.07611985775,0.0,13.9747600329,18.6919646116,42.2565260889,37.5665260889,4.67,0.02
 06/26  08:00:00,268.548212703,30.0799211949,2.3011121446,0.0,34.9369000822,32.3179380704,24.6154249213,15.2783228774,8.1725,1.16460204393
 06/26  09:00:00,301.548463562,30.0799211949,4.53988839649,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 06/26  10:00:00,300.217699062,30.0799211949,6.58843388438,0.0,62.886420148,41.4019203762,11.6723825451,0.0,10.5075,1.16488254508
 06/26  11:00:00,322.472504884,30.0799211949,10.2344588802,0.0,62.886420148,41.4019203762,11.6726193151,0.0,10.5075,1.16511931509
 06/26  12:00:00,315.865245401,30.0799211949,11.6304707458,0.0,62.886420148,41.4019203762,12.8181864974,0.0,10.5075,2.31068649737
 06/26  13:00:00,317.861878915,30.0799211949,12.0374796855,0.0,62.886420148,41.4019203762,11.6727258531,0.0,10.5075,1.16522585306
 06/26  14:00:00,310.684636228,30.0799211949,12.9248735263,0.0,62.886420148,41.4019203762,11.672629422,0.0,10.5075,1.165129422
