Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/02  01:00:00,14.0456437824,1.07353309021,0.0,0.402427031766,1.91011974705,2.3935639134,28.7114895812,28.7114895812
 01/02  02:00:00,14.3086404883,1.3011651478,0.0,0.437791680026,1.91011974705,2.3935639134,32.0451286622,32.0451286622
 01/02  03:00:00,14.8002621837,1.75030336464,0.0,0.480275158589,1.91011974705,2.3935639134,44.0172846447,44.0172846447
 01/02  04:00:00,14.7162740014,1.63148560219,0.0,0.515104738792,1.91011974705,2.3935639134,39.4464894579,39.4464894579
 01/02  05:00:00,15.129124328,2.02463908178,0.0,0.534801585815,1.91011974705,2.3935639134,50.2312861226,50.2312861226
 01/02  06:00:00,14.9243434471,1.80241519408,0.0,0.552244592557,1.91011974705,2.3935639134,43.150112481,43.150112481
 01/02  07:00:00,27.457865165,12.2287162059,0.0,2.65946529869,1.91011974705,2.3935639134,342.201125909,342.201125909
 01/02  08:00:00,35.0711368566,12.2287162059,0.0,2.14881383571,7.6404789882,4.7871278268,289.583636333,289.583636333
 01/02  09:00:00,49.9232201902,12.2287162059,0.0,1.9498328169,19.1011974705,8.3774736969,263.947216611,263.947216611
 01/02  10:00:00,67.4247107495,12.2287162059,0.0,1.77680148642,34.3821554469,10.7710376103,235.34900288,235.34900288
 01/02  11:00:00,61.7942818946,12.2287162059,0.0,1.65703929825,34.3821554469,10.7710376103,225.155811307,225.155811307
 01/02  12:00:00,58.8906543349,12.2287162059,0.0,1.50874507185,34.3821554469,10.7710376103,209.439362644,209.439362644
 01/02  13:00:00,58.5924099051,12.2287162059,0.0,1.21050064203,34.3821554469,10.7710376103,197.936318708,197.936318708
 01/02  14:00:00,58.506852683,12.2287162059,0.0,1.12494341998,34.3821554469,10.7710376103,196.283464867,196.283464867
 01/02  15:00:00,58.5051838038,12.2287162059,0.0,1.12327454075,34.3821554469,10.7710376103,191.186580842,191.186580842
 01/02  16:00:00,61.382767743,12.2287162059,0.0,1.24552514659,34.3821554469,10.7710376103,186.577988071,186.577988071
 01/02  17:00:00,67.068516036,12.2287162059,0.0,1.42060677296,34.3821554469,10.7710376103,194.271057252,194.271057252
 01/02  18:00:00,67.1135949854,12.2287162059,0.0,1.4656857223,34.3821554469,10.7710376103,197.323864624,197.323864624
 01/02  19:00:00,54.4992469757,12.2287162059,0.0,1.5088381516,22.9214369646,9.5742556536,204.554473766,204.554473766
 01/02  20:00:00,54.6320708576,12.2287162059,0.0,1.6416620335,22.9214369646,9.5742556536,224.426820293,224.426820293
 01/02  21:00:00,49.7064909895,12.2287162059,0.0,1.73310361627,19.1011974705,8.3774736969,238.107263056,238.107263056
 01/02  22:00:00,20.8332755116,0.120627685123,0.0,0.0190410115199,7.6404789882,4.7871278268,3.70733756544,3.70733756544
 01/02  23:00:00,13.2875456826,0.483114436027,0.0,0.234747586156,1.91011974705,2.3935639134,15.0909220681,15.0909220681
 01/02  24:00:00,13.7126310541,0.791998524143,0.0,0.350948869504,1.91011974705,2.3935639134,22.2142954913,22.2142954913
 01/03  01:00:00,13.976910387,1.03089880874,0.0,0.376327917802,1.91011974705,2.3935639134,27.2432364179,27.2432364179
 01/03  02:00:00,14.196528566,1.21186351451,0.0,0.414981391023,1.91011974705,2.3935639134,31.157807204,31.157807204
 01/03  03:00:00,14.6113342693,1.58127191633,0.0,0.460378692542,1.91011974705,2.3935639134,39.2616012219,39.2616012219
 01/03  04:00:00,14.7437290381,1.67154224506,0.0,0.502503132595,1.91011974705,2.3935639134,41.3241019666,41.3241019666
 01/03  05:00:00,15.1043942818,1.99093587439,0.0,0.543774747004,1.91011974705,2.3935639134,48.5182822338,48.5182822338
 01/03  06:00:00,15.1040479848,1.9713062264,0.0,0.563058097927,1.91011974705,2.3935639134,48.1628089156,48.1628089156
 01/03  07:00:00,27.4288777467,12.2287162059,0.0,2.63047788037,1.91011974705,2.3935639134,337.715975093,337.715975093
 01/03  08:00:00,34.9933290101,12.2287162059,0.0,2.07100598924,7.6404789882,4.7871278268,279.647439363,279.647439363
 01/03  09:00:00,49.908928492,12.2287162059,0.0,1.93554111869,19.1011974705,8.3774736969,262.674601462,262.674601462
 01/03  10:00:00,67.4927193348,12.2287162059,0.0,1.84481007177,34.3821554469,10.7710376103,244.930060588,244.930060588
 01/03  11:00:00,61.8435639994,12.2287162059,0.0,1.70632140296,34.3821554469,10.7710376103,226.49975508,226.49975508
 01/03  12:00:00,58.9624919095,12.2287162059,0.0,1.58058264648,34.3821554469,10.7710376103,209.192104346,209.192104346
 01/03  13:00:00,58.9039880694,12.2287162059,0.0,1.52207880632,34.3821554469,10.7710376103,204.860165656,204.860165656
 01/03  14:00:00,58.8402410937,12.2287162059,0.0,1.45833183062,34.3821554469,10.7710376103,196.881113207,196.881113207
 01/03  15:00:00,58.8234240982,12.2287162059,0.0,1.44151483511,34.3821554469,10.7710376103,192.178881683,192.178881683
 01/03  16:00:00,61.5568931203,12.2287162059,0.0,1.41965052386,34.3821554469,10.7710376103,185.975616186,185.975616186
 01/03  17:00:00,67.0850783667,12.2287162059,0.0,1.43716910359,34.3821554469,10.7710376103,187.21812262,187.21812262
