Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/27  22:00:00,802.071004419,94.8185755774,346.444840877,0.0,46.0930336215,124.558693486,485.428022759,430.836176293,28.3233498048,26.2684966614
 04/27  23:00:00,801.584432027,94.8185755774,343.074411227,0.0,46.0930336215,124.558693486,473.406250284,441.725889559,14.1616749024,17.5186858226
 04/27  24:00:00,790.753269267,94.8185755774,337.591625889,0.0,46.0930336215,113.312780494,479.417937809,447.483604313,5.66466996096,26.2696635351
 04/28  01:00:00,781.345354604,94.8185755774,334.458416656,0.0,46.0930336215,113.312780494,475.829133864,452.645202628,5.66466996096,17.5192612747
 04/28  02:00:00,762.630450319,94.8185755774,333.84552702,0.0,46.0930336215,113.312780494,481.160596837,457.979718206,5.66466996096,17.5162086701
 04/28  03:00:00,730.674001821,94.8185755774,304.473743291,0.0,46.0930336215,113.312780494,498.600074975,466.665249959,5.66466996096,26.2701550547
 04/28  04:00:00,804.976283707,94.8185755774,286.887863572,0.0,100.150657288,148.969399434,479.285973385,456.100126011,5.66466996096,17.5211774126
 04/28  05:00:00,796.81804484,95.4130279149,279.211584437,0.0,100.150657288,149.894399434,691.993798603,660.310861529,14.1616749024,17.5212621711
 04/28  06:00:00,988.206066569,97.9561096042,254.522795555,0.0,176.471037341,302.612436532,533.246879553,478.654868018,28.3233498048,26.2686617299
 04/28  07:00:00,1148.18357386,100.044198392,288.034826271,0.0,243.2593065,310.10971186,502.377557033,424.388026901,42.4850247072,35.5045054243
 04/28  08:00:00,1236.37672828,100.831276448,325.523341415,0.0,243.2593065,310.10971186,500.470459939,399.092727647,56.6466996096,44.7310326816
 04/28  09:00:00,1275.1545389,101.356664514,328.468614847,0.0,243.2593065,302.612436532,474.950459052,387.479117859,42.4850247072,44.9863164856
 04/28  10:00:00,1288.26894012,101.943537905,332.705989436,0.0,243.2593065,310.10971186,496.410443793,371.141227118,70.808374512,54.4608421627
 04/28  11:00:00,1303.53709046,102.560777289,336.706445196,0.0,243.2593065,310.10971186,494.022035931,359.478251868,70.808374512,63.7354095507
